Transaction ID,Store Location,Date,Time,Customer ID,Product ID,Product Name,Quantity,Cost,Price
TXN-0620,Store 2,2021-08-14,23:36,56904,1295,Product 1295,1,24.7,53.0
TXN-0621,Store 2,2021-08-18,14:1,45841,1636,Product 1636,7,22.79,51.45
TXN-0622,Store 2,2021-08-14,21:4,43811,1325,Product 1325,10,13.31,27.35
TXN-0623,Store 2,2021-08-19,18:50,31725,1308,Product 1308,6,42.48,76.32
TXN-0624,Store 2,2021-08-15,21:12,14135,1527,Product 1527,3,25.23,71.51
TXN-0625,Store 2,2021-08-16,12:36,26349,1837,Product 1837,2,38.39,97.42
TXN-0626,Store 2,2021-08-14,15:23,38436,1037,Product 1037,4,47.06,71.76
TXN-0627,Store 2,2021-08-20,14:13,64658,1435,Product 1435,1,32.75,68.3
TXN-0628,Store 2,2021-08-18,22:20,61245,1942,Product 1942,6,18.33,49.49
TXN-0629,Store 2,2021-08-16,22:46,32423,1024,Product 1024,4,27.83,69.68
TXN-0630,Store 2,2021-08-19,17:42,57696,1546,Product 1546,2,13.72,23.87
TXN-0631,Store 2,2021-08-15,12:17,38726,1194,Product 1194,7,33.77,73.62
TXN-0632,Store 2,2021-08-14,10:31,31177,1837,Product 1837,3,26.27,69.47
TXN-0633,Store 2,2021-08-16,14:53,27955,1709,Product 1709,8,49.13,129.98
TXN-0634,Store 2,2021-08-17,11:1,68302,1724,Product 1724,8,21.4,44.66
TXN-0635,Store 2,2021-08-15,12:28,12644,1336,Product 1336,6,14.01,29.58
TXN-0636,Store 2,2021-08-17,16:49,75119,1430,Product 1430,1,8.51,23.63
TXN-0637,Store 2,2021-08-16,16:42,75387,1488,Product 1488,1,23.63,70.19
TXN-0638,Store 2,2021-08-20,19:1,81933,1793,Product 1793,6,8.75,21.77
TXN-0639,Store 2,2021-08-17,13:3,38731,1235,Product 1235,8,38.49,66.53
TXN-0640,Store 2,2021-08-15,12:47,13923,1439,Product 1439,10,32.55,64.6
TXN-0641,Store 2,2021-08-18,22:15,70955,1817,Product 1817,9,44.35,90.32
TXN-0642,Store 2,2021-08-18,15:37,76704,1978,Product 1978,6,22.36,63.76
TXN-0643,Store 2,2021-08-18,11:44,15720,1087,Product 1087,4,5.25,15.67
TXN-0644,Store 2,2021-08-14,18:38,74365,1654,Product 1654,8,5.54,14.21
TXN-0645,Store 2,2021-08-19,17:52,96346,1166,Product 1166,10,6.26,15.17
TXN-0646,Store 2,2021-08-17,16:43,36825,1417,Product 1417,2,24.18,36.75
TXN-0647,Store 2,2021-08-19,15:23,96864,1532,Product 1532,2,23.45,56.66
TXN-0648,Store 2,2021-08-17,14:17,40671,1821,Product 1821,5,15.22,39.62
TXN-0649,Store 2,2021-08-15,19:55,26494,1618,Product 1618,4,15.38,36.35
TXN-0650,Store 2,2021-08-19,18:28,60187,1877,Product 1877,3,23.81,56.01
TXN-0651,Store 2,2021-08-18,19:8,88311,1561,Product 1561,6,18.3,50.98
TXN-0652,Store 2,2021-08-20,16:6,45725,1280,Product 1280,5,25.74,65.12
TXN-0653,Store 2,2021-08-14,20:44,33026,1125,Product 1125,7,14.15,22.43
TXN-0654,Store 2,2021-08-17,13:55,77755,1170,Product 1170,3,26.42,52.76
TXN-0655,Store 2,2021-08-17,20:21,63679,1705,Product 1705,7,6.08,17.61
TXN-0656,Store 2,2021-08-17,18:22,71079,1777,Product 1777,3,28.75,46.65
TXN-0657,Store 2,2021-08-18,21:26,35638,1450,Product 1450,1,48.63,126.6
TXN-0658,Store 2,2021-08-17,11:42,33385,1215,Product 1215,2,35.29,61.64
TXN-0659,Store 2,2021-08-14,11:0,24016,1662,Product 1662,8,9.59,17.7
TXN-0660,Store 2,2021-08-19,21:7,28528,1168,Product 1168,3,36.1,101.23
TXN-0661,Store 2,2021-08-18,19:39,62974,1619,Product 1619,8,22.79,40.75
TXN-0662,Store 2,2021-08-18,10:8,88662,1502,Product 1502,9,8.36,19.55
TXN-0663,Store 2,2021-08-19,13:16,69901,1594,Product 1594,3,8.79,16.67
TXN-0664,Store 2,2021-08-14,18:41,78346,1639,Product 1639,1,16.38,27.18
TXN-0665,Store 2,2021-08-17,10:54,25323,1258,Product 1258,9,34.17,86.98
TXN-0666,Store 2,2021-08-16,20:10,16158,1661,Product 1661,8,29.58,61.0
TXN-0667,Store 2,2021-08-17,17:3,19965,1389,Product 1389,7,12.36,27.55
TXN-0668,Store 2,2021-08-17,23:7,54350,1589,Product 1589,4,33.04,75.22
TXN-0669,Store 2,2021-08-15,20:34,55260,1641,Product 1641,10,35.3,99.16
TXN-0670,Store 2,2021-08-19,13:30,25385,1634,Product 1634,8,35.92,68.74
TXN-0671,Store 2,2021-08-20,12:39,47083,1886,Product 1886,8,19.74,38.77
TXN-0672,Store 2,2021-08-18,21:36,41847,1378,Product 1378,6,25.14,61.83
TXN-0673,Store 2,2021-08-14,23:45,56986,1162,Product 1162,7,48.35,126.8
TXN-0674,Store 2,2021-08-17,23:28,61612,1143,Product 1143,2,16.26,42.16
TXN-0675,Store 2,2021-08-15,20:56,14641,1227,Product 1227,4,44.84,72.7
TXN-0676,Store 2,2021-08-18,13:23,97062,1341,Product 1341,5,13.84,33.98
TXN-0677,Store 2,2021-08-20,20:43,27924,1904,Product 1904,2,38.13,71.76
TXN-0678,Store 2,2021-08-15,17:22,27235,1420,Product 1420,2,29.0,49.79
TXN-0679,Store 2,2021-08-18,14:7,95351,1674,Product 1674,9,34.55,65.5
TXN-0680,Store 2,2021-08-20,16:13,27093,1176,Product 1176,9,47.62,86.66
TXN-0681,Store 2,2021-08-20,21:33,82123,1924,Product 1924,9,18.74,46.68
TXN-0682,Store 2,2021-08-15,19:8,52454,1033,Product 1033,10,11.83,25.97
TXN-0683,Store 2,2021-08-14,17:7,70352,1757,Product 1757,10,22.77,36.06
TXN-0684,Store 2,2021-08-16,11:1,28872,1006,Product 1006,5,46.85,139.97
TXN-0685,Store 2,2021-08-14,18:52,37387,1720,Product 1720,9,44.17,71.14
TXN-0686,Store 2,2021-08-20,19:42,79016,1597,Product 1597,8,16.88,30.24
TXN-0687,Store 2,2021-08-16,16:51,95865,1425,Product 1425,10,48.61,103.84
TXN-0688,Store 2,2021-08-15,22:53,43556,1780,Product 1780,2,22.26,63.19
TXN-0689,Store 2,2021-08-17,15:15,59094,1354,Product 1354,6,37.2,90.45
TXN-0690,Store 2,2021-08-15,22:4,94355,1667,Product 1667,1,20.7,57.87
TXN-0691,Store 2,2021-08-16,22:11,95101,1759,Product 1759,2,29.5,88.49
TXN-0692,Store 2,2021-08-18,21:49,14956,1862,Product 1862,1,14.29,35.98
TXN-0693,Store 2,2021-08-19,11:39,23811,1342,Product 1342,9,45.65,109.06
TXN-0694,Store 2,2021-08-15,22:56,39508,1071,Product 1071,8,37.9,72.24
TXN-0695,Store 2,2021-08-15,16:47,43895,1921,Product 1921,10,29.72,86.27
TXN-0696,Store 2,2021-08-18,20:39,97419,1209,Product 1209,10,33.38,67.86
TXN-0697,Store 2,2021-08-17,15:56,73068,1354,Product 1354,1,33.15,65.24
TXN-0698,Store 2,2021-08-18,13:19,31119,1781,Product 1781,10,26.67,67.5
TXN-0699,Store 2,2021-08-17,14:18,97147,1745,Product 1745,7,41.98,77.41
TXN-0700,Store 2,2021-08-15,19:59,39918,1174,Product 1174,6,15.84,45.34
TXN-0701,Store 2,2021-08-18,10:52,33514,1829,Product 1829,7,17.79,42.03
TXN-0702,Store 2,2021-08-17,13:21,28461,1118,Product 1118,4,11.91,28.1
TXN-0703,Store 2,2021-08-16,15:14,43999,1426,Product 1426,10,10.33,25.59
TXN-0704,Store 2,2021-08-15,19:51,32045,1645,Product 1645,8,49.38,133.29
TXN-0705,Store 2,2021-08-18,11:44,59621,1907,Product 1907,9,35.13,101.28
TXN-0706,Store 2,2021-08-19,16:31,14778,1718,Product 1718,5,40.94,72.53
TXN-0707,Store 2,2021-08-15,12:25,31997,1286,Product 1286,4,47.53,138.06
TXN-0708,Store 2,2021-08-16,13:30,31843,1312,Product 1312,3,25.85,40.49
TXN-0709,Store 2,2021-08-17,17:1,26716,1526,Product 1526,8,35.87,64.56
TXN-0710,Store 2,2021-08-15,14:2,85143,1644,Product 1644,5,40.42,97.16
TXN-0711,Store 2,2021-08-20,21:17,46340,1205,Product 1205,2,19.94,48.67
TXN-0712,Store 2,2021-08-16,10:9,98523,1251,Product 1251,3,34.29,96.52
TXN-0713,Store 2,2021-08-19,14:30,67091,1554,Product 1554,3,30.4,57.02
TXN-0714,Store 2,2021-08-16,10:15,88913,1192,Product 1192,6,19.05,30.13
TXN-0715,Store 2,2021-08-20,10:1,95246,1130,Product 1130,7,9.45,21.34
TXN-0716,Store 2,2021-08-15,19:27,42930,1370,Product 1370,5,13.04,21.67
TXN-0717,Store 2,2021-08-16,13:36,61407,1992,Product 1992,6,6.54,19.23
TXN-0718,Store 2,2021-08-15,16:0,86068,1434,Product 1434,8,26.45,42.19
TXN-0719,Store 2,2021-08-19,19:37,44147,1593,Product 1593,8,5.68,15.47
TXN-0720,Store 2,2021-08-14,14:29,58180,1798,Product 1798,1,15.82,25.7
TXN-0721,Store 2,2021-08-14,10:43,24532,1320,Product 1320,2,25.48,64.96
TXN-0722,Store 2,2021-08-14,10:19,11016,1026,Product 1026,7,13.09,25.76
TXN-0723,Store 2,2021-08-18,12:15,84700,1872,Product 1872,9,12.19,23.44
TXN-0724,Store 2,2021-08-18,14:30,77890,1457,Product 1457,10,12.58,36.11
TXN-0725,Store 2,2021-08-15,11:2,64162,1621,Product 1621,6,37.55,56.57
TXN-0726,Store 2,2021-08-15,15:5,10648,1197,Product 1197,6,48.23,131.84
TXN-0727,Store 2,2021-08-18,19:42,34838,1315,Product 1315,7,49.78,102.25
TXN-0728,Store 2,2021-08-15,12:21,57736,1066,Product 1066,10,28.44,65.31
TXN-0729,Store 2,2021-08-19,11:55,63886,1244,Product 1244,6,15.79,43.69
TXN-0730,Store 2,2021-08-16,23:50,47225,1198,Product 1198,2,12.02,30.41
TXN-0731,Store 2,2021-08-17,19:22,55813,1435,Product 1435,10,24.68,62.09
TXN-0732,Store 2,2021-08-19,10:30,83107,1895,Product 1895,10,11.31,20.57
TXN-0733,Store 2,2021-08-18,11:9,55423,1016,Product 1016,5,35.43,72.02
TXN-0734,Store 2,2021-08-18,14:36,56157,1234,Product 1234,10,46.37,123.25
TXN-0735,Store 2,2021-08-18,14:47,22418,1338,Product 1338,3,5.54,11.72
TXN-0736,Store 2,2021-08-17,12:8,19358,1608,Product 1608,2,23.26,59.02
TXN-0737,Store 2,2021-08-20,19:49,48988,1124,Product 1124,9,19.38,39.88
TXN-0738,Store 2,2021-08-17,13:36,94003,1842,Product 1842,5,11.74,23.45
TXN-0739,Store 2,2021-08-17,22:41,99266,1426,Product 1426,6,47.91,140.21
TXN-0740,Store 2,2021-08-18,16:6,22792,1125,Product 1125,10,12.28,29.88
TXN-0741,Store 2,2021-08-14,12:57,30837,1268,Product 1268,6,34.25,84.25
TXN-0742,Store 2,2021-08-16,10:6,44765,1628,Product 1628,6,26.8,55.93
TXN-0743,Store 2,2021-08-17,12:27,88246,1846,Product 1846,8,46.05,123.05
TXN-0744,Store 2,2021-08-16,12:56,72706,1128,Product 1128,1,35.24,90.8
TXN-0745,Store 2,2021-08-19,10:12,13270,1805,Product 1805,2,49.24,136.67
TXN-0746,Store 2,2021-08-15,23:59,37069,1378,Product 1378,2,5.98,13.6
TXN-0747,Store 2,2021-08-19,20:14,29896,1562,Product 1562,1,35.46,83.45
TXN-0748,Store 2,2021-08-20,21:56,61546,1387,Product 1387,6,12.16,19.06
TXN-0749,Store 2,2021-08-17,16:50,32730,1968,Product 1968,8,9.99,25.31
TXN-0750,Store 2,2021-08-20,12:53,82333,1581,Product 1581,3,26.92,78.57
TXN-0751,Store 2,2021-08-18,17:28,89853,1697,Product 1697,4,36.13,96.78
TXN-0752,Store 2,2021-08-17,13:38,12821,1733,Product 1733,10,45.81,103.45
TXN-0753,Store 2,2021-08-18,16:7,80176,1165,Product 1165,6,6.86,18.88
TXN-0754,Store 2,2021-08-19,17:18,15991,1365,Product 1365,5,24.42,44.76
TXN-0755,Store 2,2021-08-15,15:0,90283,1113,Product 1113,7,12.9,31.81
TXN-0756,Store 2,2021-08-15,22:4,73068,1632,Product 1632,3,16.31,41.9
TXN-0757,Store 2,2021-08-18,18:35,14840,1683,Product 1683,10,22.91,57.79
TXN-0758,Store 2,2021-08-16,14:37,41916,1232,Product 1232,2,28.15,42.4
TXN-0759,Store 2,2021-08-17,15:41,48178,1386,Product 1386,4,20.34,58.63
TXN-0760,Store 2,2021-08-17,13:11,18381,1886,Product 1886,7,8.89,23.42
TXN-0761,Store 2,2021-08-14,13:30,99349,1503,Product 1503,2,27.6,64.17
TXN-0762,Store 2,2021-08-18,20:5,55471,1530,Product 1530,5,9.6,15.65
TXN-0763,Store 2,2021-08-14,18:51,10535,1994,Product 1994,4,37.71,79.82
TXN-0764,Store 2,2021-08-16,19:34,71108,1374,Product 1374,7,11.34,23.64
TXN-0765,Store 2,2021-08-19,22:23,96530,1920,Product 1920,5,8.03,19.61
TXN-0766,Store 2,2021-08-19,14:40,62707,1806,Product 1806,8,8.9,18.38
TXN-0767,Store 2,2021-08-18,21:45,62496,1841,Product 1841,4,44.59,117.6
TXN-0768,Store 2,2021-08-20,17:55,73999,1332,Product 1332,6,40.74,119.28
TXN-0769,Store 2,2021-08-20,19:25,84921,1229,Product 1229,8,33.76,50.71
TXN-0770,Store 2,2021-08-19,10:50,18092,1945,Product 1945,1,36.96,57.38
TXN-0771,Store 2,2021-08-18,20:1,99375,1114,Product 1114,10,45.96,104.93
TXN-0772,Store 2,2021-08-18,12:33,42882,1620,Product 1620,1,7.43,14.31
TXN-0773,Store 2,2021-08-19,20:50,74464,1167,Product 1167,4,9.89,24.08
TXN-0774,Store 2,2021-08-20,11:6,73349,1854,Product 1854,7,20.57,48.26
TXN-0775,Store 2,2021-08-18,17:41,38436,1294,Product 1294,10,27.92,74.45
TXN-0776,Store 2,2021-08-14,22:43,78669,1914,Product 1914,3,25.46,55.41
TXN-0777,Store 2,2021-08-18,12:11,45338,1533,Product 1533,2,21.23,60.04
TXN-0778,Store 2,2021-08-19,15:22,64894,1525,Product 1525,6,44.64,69.33
TXN-0779,Store 2,2021-08-15,21:51,39561,1529,Product 1529,10,37.21,72.46
TXN-0780,Store 2,2021-08-17,20:7,69913,1747,Product 1747,9,9.05,26.61
TXN-0781,Store 2,2021-08-18,20:13,83337,1056,Product 1056,9,22.8,57.1
TXN-0782,Store 2,2021-08-17,17:32,92499,1869,Product 1869,8,44.7,68.0
TXN-0783,Store 2,2021-08-15,23:34,79149,1575,Product 1575,7,35.99,99.24
TXN-0784,Store 2,2021-08-20,21:24,77746,1682,Product 1682,7,9.85,21.8
TXN-0785,Store 2,2021-08-14,19:21,40154,1668,Product 1668,6,11.19,18.15
TXN-0786,Store 2,2021-08-19,21:30,18390,1360,Product 1360,9,44.22,93.59
TXN-0787,Store 2,2021-08-18,14:12,94183,1161,Product 1161,6,30.7,85.72
TXN-0788,Store 2,2021-08-17,15:49,31027,1723,Product 1723,1,35.59,84.05
TXN-0789,Store 2,2021-08-19,21:49,56494,1000,Product 1000,1,37.17,109.93
TXN-0790,Store 2,2021-08-17,16:44,34280,1444,Product 1444,8,26.69,62.48
TXN-0791,Store 2,2021-08-14,13:47,90682,1612,Product 1612,7,36.97,73.76
TXN-0792,Store 2,2021-08-17,22:58,96402,1319,Product 1319,4,32.4,62.86
TXN-0793,Store 2,2021-08-19,15:53,61914,1665,Product 1665,10,31.22,78.95
TXN-0794,Store 2,2021-08-18,13:39,60821,1871,Product 1871,10,19.14,42.62
TXN-0795,Store 2,2021-08-16,18:6,66558,1174,Product 1174,2,35.37,67.86
TXN-0796,Store 2,2021-08-19,23:39,66054,1623,Product 1623,8,21.95,39.71
TXN-0797,Store 2,2021-08-19,21:7,79610,1332,Product 1332,7,7.19,11.65
TXN-0798,Store 2,2021-08-14,12:26,63919,1839,Product 1839,6,14.68,23.75
TXN-0799,Store 2,2021-08-20,17:55,85990,1545,Product 1545,2,11.79,18.33
TXN-0800,Store 2,2021-08-20,19:30,78170,1139,Product 1139,1,36.82,98.63
TXN-0801,Store 2,2021-08-20,23:48,60992,1658,Product 1658,7,32.52,57.98
TXN-0802,Store 2,2021-08-17,15:32,98367,1735,Product 1735,6,31.25,54.76
TXN-0803,Store 2,2021-08-18,18:58,87061,1316,Product 1316,6,25.41,56.93
TXN-0804,Store 2,2021-08-15,13:37,22618,1554,Product 1554,6,44.12,102.6
TXN-0805,Store 2,2021-08-20,20:52,71910,1085,Product 1085,10,19.05,50.65
TXN-0806,Store 2,2021-08-17,20:15,49012,1278,Product 1278,10,35.77,62.3
TXN-0807,Store 2,2021-08-18,15:54,94489,1213,Product 1213,10,47.67,98.81
TXN-0808,Store 2,2021-08-14,22:37,86219,1470,Product 1470,9,19.83,45.33
TXN-0809,Store 2,2021-08-20,11:44,67671,1889,Product 1889,6,36.37,56.03
TXN-0810,Store 2,2021-08-16,21:21,16117,1413,Product 1413,9,37.3,100.75
TXN-0811,Store 2,2021-08-18,10:45,73432,1391,Product 1391,10,27.6,55.99
TXN-0812,Store 2,2021-08-17,13:11,50341,1232,Product 1232,2,12.99,34.53
TXN-0813,Store 2,2021-08-16,15:24,64086,1917,Product 1917,10,17.58,26.99
TXN-0814,Store 2,2021-08-14,22:4,55315,1947,Product 1947,9,23.19,38.7
TXN-0815,Store 2,2021-08-14,22:38,71318,1099,Product 1099,8,48.32,128.62
TXN-0816,Store 2,2021-08-19,17:1,52062,1687,Product 1687,6,12.21,31.41
TXN-0817,Store 2,2021-08-16,20:9,50605,1439,Product 1439,3,7.05,12.27
TXN-0818,Store 2,2021-08-15,11:50,60336,1045,Product 1045,8,36.02,84.56
TXN-0819,Store 2,2021-08-17,11:16,95107,1859,Product 1859,6,15.86,34.77
TXN-0820,Store 2,2021-08-18,15:18,76264,1788,Product 1788,1,16.71,26.19
TXN-0821,Store 2,2021-08-20,10:37,91742,1185,Product 1185,7,21.84,54.85
TXN-0822,Store 2,2021-08-19,17:55,19983,1822,Product 1822,1,23.31,40.77
TXN-0823,Store 2,2021-08-16,21:3,59916,1401,Product 1401,7,42.24,76.37
TXN-0824,Store 2,2021-08-20,18:35,99242,1804,Product 1804,7,25.65,44.53
TXN-0825,Store 2,2021-08-17,19:32,86806,1679,Product 1679,5,34.47,56.01
TXN-0826,Store 2,2021-08-14,10:7,94147,1306,Product 1306,10,17.82,52.54
TXN-0827,Store 2,2021-08-18,11:0,22575,1334,Product 1334,6,44.01,102.52
TXN-0828,Store 2,2021-08-16,22:34,59164,1720,Product 1720,6,37.46,66.77
TXN-0829,Store 2,2021-08-14,15:50,55147,1035,Product 1035,1,19.22,51.07
TXN-0830,Store 2,2021-08-14,14:13,33214,1161,Product 1161,1,15.88,29.95
TXN-0831,Store 2,2021-08-14,17:30,28066,1301,Product 1301,7,20.27,34.21
TXN-0832,Store 2,2021-08-15,17:27,21112,1701,Product 1701,8,27.97,79.72
TXN-0833,Store 2,2021-08-14,11:26,74088,1368,Product 1368,1,24.96,71.94
TXN-0834,Store 2,2021-08-20,15:39,20191,1618,Product 1618,5,8.7,25.12
TXN-0835,Store 2,2021-08-16,15:28,64104,1861,Product 1861,5,39.15,110.91
TXN-0836,Store 2,2021-08-19,21:53,89409,1137,Product 1137,1,30.02,50.11
TXN-0837,Store 2,2021-08-20,23:44,82131,1305,Product 1305,2,11.28,31.74
TXN-0838,Store 2,2021-08-14,14:43,48353,1323,Product 1323,1,48.75,142.65
TXN-0839,Store 2,2021-08-17,22:7,16909,1920,Product 1920,8,16.25,29.76
TXN-0840,Store 2,2021-08-18,16:6,72013,1957,Product 1957,6,7.55,18.84
TXN-0841,Store 2,2021-08-15,21:37,32205,1760,Product 1760,5,47.22,88.43
TXN-0842,Store 2,2021-08-18,17:33,46679,1927,Product 1927,3,18.87,40.61
TXN-0843,Store 2,2021-08-19,14:37,24883,1591,Product 1591,8,25.47,59.96
TXN-0844,Store 2,2021-08-17,22:33,92430,1331,Product 1331,2,42.39,125.15
TXN-0845,Store 2,2021-08-18,15:47,50651,1612,Product 1612,8,34.95,61.71
TXN-0846,Store 2,2021-08-19,17:22,91142,1866,Product 1866,6,24.19,36.62
TXN-0847,Store 2,2021-08-14,15:21,35999,1670,Product 1670,4,23.68,46.65
TXN-0848,Store 2,2021-08-14,21:16,85199,1437,Product 1437,2,34.23,58.5
TXN-0849,Store 2,2021-08-15,22:11,73555,1773,Product 1773,5,24.31,72.39
TXN-0850,Store 2,2021-08-16,15:48,74756,1743,Product 1743,1,38.51,110.73
TXN-0851,Store 2,2021-08-16,10:43,46961,1028,Product 1028,8,9.1,20.43
TXN-0852,Store 2,2021-08-15,14:5,96684,1164,Product 1164,4,31.33,92.41
TXN-0853,Store 2,2021-08-16,17:30,40472,1664,Product 1664,4,9.81,25.69
TXN-0854,Store 2,2021-08-17,11:22,50503,1523,Product 1523,6,17.08,48.64
TXN-0855,Store 2,2021-08-15,20:43,88472,1707,Product 1707,10,23.12,62.33
TXN-0856,Store 2,2021-08-16,12:46,23362,1949,Product 1949,8,5.71,16.06
TXN-0857,Store 2,2021-08-16,16:25,11630,1070,Product 1070,10,48.51,91.86
TXN-0858,Store 2,2021-08-14,10:24,15846,1487,Product 1487,1,22.12,37.77
TXN-0859,Store 2,2021-08-17,18:36,60819,1889,Product 1889,8,33.22,82.01
TXN-0860,Store 2,2021-08-19,18:33,11345,1972,Product 1972,5,31.84,87.68
TXN-0861,Store 2,2021-08-20,12:42,63466,1146,Product 1146,9,38.63,88.21
TXN-0862,Store 2,2021-08-20,19:39,38395,1471,Product 1471,8,12.79,30.82
TXN-0863,Store 2,2021-08-14,21:40,53088,1820,Product 1820,2,32.79,97.21
TXN-0864,Store 2,2021-08-18,20:41,19627,1084,Product 1084,6,11.34,17.04
TXN-0865,Store 2,2021-08-17,14:15,23733,1925,Product 1925,3,22.41,35.87
TXN-0866,Store 2,2021-08-18,16:59,77182,1253,Product 1253,10,33.61,52.11
TXN-0867,Store 2,2021-08-19,15:21,13805,1709,Product 1709,1,49.14,125.97
TXN-0868,Store 2,2021-08-18,21:51,51146,1805,Product 1805,1,49.66,89.3
TXN-0869,Store 2,2021-08-16,18:16,42623,1287,Product 1287,9,19.25,52.72
TXN-0870,Store 2,2021-08-19,22:36,51741,1708,Product 1708,9,32.2,76.49
TXN-0871,Store 2,2021-08-14,13:1,80687,1640,Product 1640,10,46.42,95.96
TXN-0872,Store 2,2021-08-18,13:55,85368,1089,Product 1089,8,25.07,67.45
TXN-0873,Store 2,2021-08-18,19:48,46208,1286,Product 1286,3,43.37,99.72
TXN-0874,Store 2,2021-08-19,12:28,25186,1905,Product 1905,10,5.54,15.5
TXN-0875,Store 2,2021-08-14,15:34,40241,1129,Product 1129,6,29.19,66.39
TXN-0876,Store 2,2021-08-14,12:8,41529,1970,Product 1970,1,28.04,71.66
TXN-0877,Store 2,2021-08-17,19:9,16229,1138,Product 1138,3,6.67,19.53
TXN-0878,Store 2,2021-08-20,22:4,79462,1916,Product 1916,1,18.55,36.21
TXN-0879,Store 2,2021-08-17,13:35,61732,1944,Product 1944,6,21.04,31.57
TXN-0880,Store 2,2021-08-20,19:6,84233,1799,Product 1799,4,5.48,10.62
TXN-0881,Store 2,2021-08-17,22:23,21416,1790,Product 1790,4,34.6,96.1
TXN-0882,Store 2,2021-08-19,14:46,44809,1999,Product 1999,8,17.82,29.91
TXN-0883,Store 2,2021-08-16,15:19,50347,1985,Product 1985,7,35.82,63.21
TXN-0884,Store 2,2021-08-19,15:3,89752,1010,Product 1010,10,7.93,14.39
TXN-0885,Store 2,2021-08-15,18:25,79429,1083,Product 1083,1,40.36,86.52
TXN-0886,Store 2,2021-08-20,15:16,93385,1993,Product 1993,3,20.03,50.51
TXN-0887,Store 2,2021-08-20,17:14,88257,1463,Product 1463,3,18.83,55.33
TXN-0888,Store 2,2021-08-17,18:17,13844,1808,Product 1808,9,41.98,122.37
TXN-0889,Store 2,2021-08-19,23:52,58497,1865,Product 1865,9,19.3,50.4
TXN-0890,Store 2,2021-08-16,16:14,96182,1659,Product 1659,6,42.96,98.62
TXN-0891,Store 2,2021-08-15,19:27,85555,1247,Product 1247,3,10.19,22.84
TXN-0892,Store 2,2021-08-15,12:45,10363,1498,Product 1498,7,17.88,40.75
TXN-0893,Store 2,2021-08-15,10:34,89988,1613,Product 1613,4,13.35,27.7
TXN-0894,Store 2,2021-08-20,20:25,68796,1014,Product 1014,3,10.7,19.81
TXN-0895,Store 2,2021-08-18,15:51,56846,1887,Product 1887,2,46.49,132.63
TXN-0896,Store 2,2021-08-16,17:54,95654,1684,Product 1684,7,15.3,41.54
TXN-0897,Store 2,2021-08-16,22:39,86489,1104,Product 1104,10,19.9,46.01
TXN-0898,Store 2,2021-08-19,10:26,85347,1769,Product 1769,8,9.47,14.85
TXN-0899,Store 2,2021-08-15,11:28,37958,1979,Product 1979,2,8.51,15.08
TXN-0900,Store 2,2021-08-20,16:48,87625,1651,Product 1651,5,5.95,13.17
TXN-0901,Store 2,2021-08-19,18:4,17528,1511,Product 1511,9,44.35,123.27
TXN-0902,Store 2,2021-08-16,15:12,53761,1397,Product 1397,1,20.35,30.7
TXN-0903,Store 2,2021-08-18,18:54,66806,1074,Product 1074,4,44.16,126.34
TXN-0904,Store 2,2021-08-16,16:31,49296,1775,Product 1775,9,38.88,87.72
TXN-0905,Store 2,2021-08-18,22:56,40745,1884,Product 1884,3,12.53,32.94
TXN-0906,Store 2,2021-08-17,23:30,53156,1019,Product 1019,1,36.95,102.63
TXN-0907,Store 2,2021-08-14,22:13,39507,1419,Product 1419,2,38.51,67.03
TXN-0908,Store 2,2021-08-18,22:28,60931,1787,Product 1787,9,34.2,100.43
TXN-0909,Store 2,2021-08-14,23:32,58413,1797,Product 1797,8,11.0,19.63
TXN-0910,Store 2,2021-08-18,16:29,71990,1665,Product 1665,8,16.29,45.54
TXN-0911,Store 2,2021-08-18,21:12,37912,1689,Product 1689,5,43.97,125.56
TXN-0912,Store 2,2021-08-14,11:0,17631,1931,Product 1931,8,37.39,56.29
TXN-0913,Store 2,2021-08-14,10:37,78267,1170,Product 1170,1,49.18,81.12
TXN-0914,Store 2,2021-08-15,21:23,18195,1298,Product 1298,7,34.85,52.3
TXN-0915,Store 2,2021-08-15,17:42,50819,1475,Product 1475,10,43.55,125.29
TXN-0916,Store 2,2021-08-14,15:32,98939,1905,Product 1905,9,40.56,73.97
TXN-0917,Store 2,2021-08-14,17:12,25130,1573,Product 1573,10,48.3,129.63
TXN-0918,Store 2,2021-08-20,10:52,40650,1059,Product 1059,6,9.46,22.38
TXN-0919,Store 2,2021-08-19,12:40,39934,1937,Product 1937,9,15.51,34.17
TXN-0920,Store 2,2021-08-16,10:3,36615,1696,Product 1696,7,46.18,70.8
TXN-0921,Store 2,2021-08-15,22:2,57414,1513,Product 1513,10,33.29,80.93
TXN-0922,Store 2,2021-08-15,17:37,10444,1600,Product 1600,2,44.04,116.63
TXN-0923,Store 2,2021-08-17,17:3,73239,1899,Product 1899,10,43.9,108.4
TXN-0924,Store 2,2021-08-15,22:15,34343,1930,Product 1930,1,37.26,56.01
TXN-0925,Store 2,2021-08-14,21:43,72601,1913,Product 1913,4,27.34,43.04
TXN-0926,Store 2,2021-08-14,13:25,31446,1170,Product 1170,2,44.4,104.38
TXN-0927,Store 2,2021-08-15,10:3,54931,1358,Product 1358,2,37.36,74.08
TXN-0928,Store 2,2021-08-15,11:7,96868,1764,Product 1764,1,5.1,7.67
TXN-0929,Store 2,2021-08-16,20:47,59352,1991,Product 1991,4,19.14,28.72
